CATALOG_ID|CATALOG_CID|CATALOG_NAME|CATGROUP_ID_PATH|CATGROUP_CID_PATH|CATGROUP_NAME_PATH|CATGROUP_ID_CHILD|CATGROUP_CID_CHILD|CATGROUP_NAME_CHILD|CATGROUP_ID_PARENT|CATGROUP_CID_PARENT|CATGROUP_NAME_PARENT|CATGROUP_ID_TOP|CATGROUP_CID_TOP|CATGROUP_NAME_TOP|LEVEL
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1202531337|/5_FBM/17615010_FBM|/Appliances/Thermostats & Accessories|1202531337|17615010_FBM|Thermostats & Accessories|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1202531347|/5_FBM/17615410_FBM|/Appliances/Heating|1202531347|17615410_FBM|Heating|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1202531357|/5_FBM/17628310_FBM|/Appliances/Range Hoods and Warming Drawers|1202531357|17628310_FBM|Range Hoods and Warming Drawers|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1202531367|/5_FBM/17628610_FBM|/Appliances/Cooktops|1202531367|17628610_FBM|Cooktops|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1202531374|/5_FBM/17628910_FBM|/Appliances/Ranges|1202531374|17628910_FBM|Ranges|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000001/1202531384|/5_FBM/17629310_FBM|/Appliances/Wall Ovens|1202531384|17629310_FBM|Wall Ovens|1600000001|5_FBM|Appliances|1600000001|5_FBM|Appliances|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1202530357/1202532899|/17569301_FBM/17569401_FBM|/Trends/Bright & Bold Colors|1202532899|17569401_FBM|Bright & Bold Colors|1202530357|17569301_FBM|Trends|1202530357|17569301_FBM|Trends|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1202530357/1202532905|/17569301_FBM/17570001_FBM|/Trends/Florals|1202532905|17570001_FBM|Florals|1202530357|17569301_FBM|Trends|1202530357|17569301_FBM|Trends|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020003/1202533079|/5/17613910|/Appliances/Air Conditioners|1202533079|17613910|Air Conditioners|1020003|5|Appliances|1020003|5|Appliances|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020003/1202533080|/5/17614310|/Appliances/Fans|1202533080|17614310|Fans|1020003|5|Appliances|1020003|5|Appliances|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020003/1202533081|/5/17615010|/Appliances/Thermostats & Accessories|1202533081|17615010|Thermostats & Accessories|1020003|5|Appliances|1020003|5|Appliances|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020003/1202533082|/5/17615410|/Appliances/Heating|1202533082|17615410|Heating|1020003|5|Appliances|1020003|5|Appliances|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020003/1202533083|/5/17628310|/Appliances/Range Hoods and Warming Drawers|1202533083|17628310|Range Hoods and Warming Drawers|1020003|5|Appliances|1020003|5|Appliances|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020003/1202533084|/5/17628610|/Appliances/Cooktops|1202533084|17628610|Cooktops|1020003|5|Appliances|1020003|5|Appliances|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020003/1202533085|/5/17628910|/Appliances/Ranges|1202533085|17628910|Ranges|1020003|5|Appliances|1020003|5|Appliances|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020003/1202533086|/5/17629310|/Appliances/Wall Ovens|1202533086|17629310|Wall Ovens|1020003|5|Appliances|1020003|5|Appliances|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1202530554/1202533520|/17569301/17569401|/Trends/Bright & Bold Colors|1202533520|17569401|Bright & Bold Colors|1202530554|17569301|Trends|1202530554|17569301|Trends|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1202530554/1202533526|/17569301/17570001|/Trends/Florals|1202533526|17570001|Florals|1202530554|17569301|Trends|1202530554|17569301|Trends|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494248|/2/295710|/Automotive/Body Parts|1203494248|295710|Body Parts|1013017|2|Automotive|1013017|2|Automotive|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494253|/2/296010|/Automotive/Exterior Accessories|1203494253|296010|Exterior Accessories|1013017|2|Automotive|1013017|2|Automotive|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494259|/2/296110|/Automotive/Interior Accessories|1203494259|296110|Interior Accessories|1013017|2|Automotive|1013017|2|Automotive|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494266|/2/296210|/Automotive/Performance Parts|1203494266|296210|Performance Parts|1013017|2|Automotive|1013017|2|Automotive|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494273|/2/296410|/Automotive/RV & Camping Accessories|1203494273|296410|RV & Camping Accessories|1013017|2|Automotive|1013017|2|Automotive|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494281|/2/296310|/Automotive/Replacement Parts|1203494281|296310|Replacement Parts|1013017|2|Automotive|1013017|2|Automotive|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203494299|/2/296610|/Automotive/Towing Accessories|1203494299|296610|Towing Accessories|1013017|2|Automotive|1013017|2|Automotive|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1203736567|/2/355510|/Automotive/Motorcycle Parts|1203736567|355510|Motorcycle Parts|1013017|2|Automotive|1013017|2|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020009/1203864360|/16525901/17706710|/Gifts/Father's Day Gifts|1203864360|17706710|Father's Day Gifts|1020009|16525901|Gifts|1020009|16525901|Gifts|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1202530554/1203864371|/17569301/17651510|/Trends/Wedding Shop|1203864371|17651510|Wedding Shop|1202530554|17569301|Trends|1202530554|17569301|Trends|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1200004202/1203864552|/16525901_FBM/17706710_FBM|/Gifts/Father's Day Gifts|1203864552|17706710_FBM|Father's Day Gifts|1200004202|16525901_FBM|Gifts|1200004202|16525901_FBM|Gifts|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1202530357/1203865506|/17569301_FBM/17651510_FBM|/Trends/Wedding Shop|1203865506|17651510_FBM|Wedding Shop|1202530357|17569301_FBM|Trends|1202530357|17569301_FBM|Trends|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020000/1204473951|/127/17696210|/Tools/Lumber|1204473951|17696210|Lumber|1020000|127|Tools|1020000|127|Tools|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000009/1204475045|/127_FBM/17696210_FBM|/Tools/Lumber|1204475045|17696210_FBM|Lumber|1600000009|127_FBM|Tools|1600000009|127_FBM|Tools|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/80011/1205198829|/25/370810|/zz_Do_Not_Use/To Be Deleted|1205198829|370810|To Be Deleted|80011|25|zz_Do_Not_Use|80011|25|zz_Do_Not_Use|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1203742315|/9_FBM/17669010_FBM|/Automotive/Motorcycle Parts|1203742315|17669010_FBM|Motorcycle Parts|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1203742433|/9/17669010|/Automotive/Motorcycle Parts|1203742433|17669010|Motorcycle Parts|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1202530554/1206548998|/17569301/17648510|/Trends/Stripes|1206548998|17648510|Stripes|1202530554|17569301|Trends|1202530554|17569301|Trends|2
21101|SHC CatalogAssetStore|SHC CatalogAssetStore|/1013017/1206052921|/2/373810|/Automotive/Tires & Wheels|1206052921|373810|Tires & Wheels|1013017|2|Automotive|1013017|2|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792825|/9_FBM/17780910_FBM|/Automotive/Performance Brakes|1206792825|17780910_FBM|Performance Brakes|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792826|/9_FBM/17782310_FBM|/Automotive/RV & Camping Accessories|1206792826|17782310_FBM|RV & Camping Accessories|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792827|/9_FBM/17783310_FBM|/Automotive/Filters|1206792827|17783310_FBM|Filters|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1202530357/1206550021|/17569301_FBM/17648510_FBM|/Trends/Stripes|1206550021|17648510_FBM|Stripes|1202530357|17569301_FBM|Trends|1202530357|17569301_FBM|Trends|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792818|/9_FBM/17774810_FBM|/Automotive/Seats & Seat Belts|1206792818|17774810_FBM|Seats & Seat Belts|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792819|/9_FBM/17775810_FBM|/Automotive/Vehicle Covers|1206792819|17775810_FBM|Vehicle Covers|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792820|/9_FBM/17776510_FBM|/Automotive/Emergency, Travel & General Items|1206792820|17776510_FBM|Emergency, Travel & General Items|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792821|/9_FBM/17778910_FBM|/Automotive/Performance Fuel System|1206792821|17778910_FBM|Performance Fuel System|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792822|/9_FBM/17779610_FBM|/Automotive/Headliner & Sun Visors|1206792822|17779610_FBM|Headliner & Sun Visors|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792823|/9_FBM/17780110_FBM|/Automotive/Alarms, Locks & Security|1206792823|17780110_FBM|Alarms, Locks & Security|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792824|/9_FBM/17780610_FBM|/Automotive/Mud Flaps|1206792824|17780610_FBM|Mud Flaps|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792828|/9_FBM/17783710_FBM|/Automotive/Aftermarket Replacement Body Parts|1206792828|17783710_FBM|Aftermarket Replacement Body Parts|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792829|/9_FBM/17784710_FBM|/Automotive/Engine Electronics|1206792829|17784710_FBM|Engine Electronics|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792830|/9_FBM/17785310_FBM|/Automotive/Brakes|1206792830|17785310_FBM|Brakes|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792832|/9_FBM/17786310_FBM|/Automotive/Lights|1206792832|17786310_FBM|Lights|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792834|/9_FBM/17787510_FBM|/Automotive/Air Deflectors, Wings & Spoilers|1206792834|17787510_FBM|Air Deflectors, Wings & Spoilers|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206792836|/9_FBM/17788310_FBM|/Automotive/Steering Wheels & Covers|1206792836|17788310_FBM|Steering Wheels & Covers|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792908|/9/17774810|/Automotive/Seats & Seat Belts|1206792908|17774810|Seats & Seat Belts|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792909|/9/17775810|/Automotive/Vehicle Covers|1206792909|17775810|Vehicle Covers|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792910|/9/17776510|/Automotive/Emergency, Travel & General Items|1206792910|17776510|Emergency, Travel & General Items|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792911|/9/17778910|/Automotive/Performance Fuel System|1206792911|17778910|Performance Fuel System|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792912|/9/17779610|/Automotive/Headliner & Sun Visors|1206792912|17779610|Headliner & Sun Visors|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792913|/9/17780110|/Automotive/Alarms, Locks & Security|1206792913|17780110|Alarms, Locks & Security|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792914|/9/17780610|/Automotive/Mud Flaps|1206792914|17780610|Mud Flaps|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792923|/9/17788310|/Automotive/Steering Wheels & Covers|1206792923|17788310|Steering Wheels & Covers|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792915|/9/17780910|/Automotive/Performance Brakes|1206792915|17780910|Performance Brakes|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792916|/9/17782310|/Automotive/RV & Camping Accessories|1206792916|17782310|RV & Camping Accessories|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792917|/9/17783310|/Automotive/Filters|1206792917|17783310|Filters|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792918|/9/17783710|/Automotive/Aftermarket Replacement Body Parts|1206792918|17783710|Aftermarket Replacement Body Parts|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792919|/9/17784710|/Automotive/Engine Electronics|1206792919|17784710|Engine Electronics|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792920|/9/17785310|/Automotive/Brakes|1206792920|17785310|Brakes|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792921|/9/17786310|/Automotive/Lights|1206792921|17786310|Lights|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206792922|/9/17787510|/Automotive/Air Deflectors, Wings & Spoilers|1206792922|17787510|Air Deflectors, Wings & Spoilers|1020005|9|Automotive|1020005|9|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793794|/9_FBM/17788810_FBM|/Automotive/Books, Manuals & Software|1206793794|17788810_FBM|Books, Manuals & Software|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793795|/9_FBM/17789210_FBM|/Automotive/Exhaust|1206793795|17789210_FBM|Exhaust|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793796|/9_FBM/17789710_FBM|/Automotive/Floor Mats & Floor Liners|1206793796|17789710_FBM|Floor Mats & Floor Liners|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793797|/9_FBM/17790210_FBM|/Automotive/Chassis, Shocks & Suspension|1206793797|17790210_FBM|Chassis, Shocks & Suspension|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793798|/9_FBM/17791510_FBM|/Automotive/Performance Ignition|1206793798|17791510_FBM|Performance Ignition|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793799|/9_FBM/17792310_FBM|/Automotive/Carpet, Insulation & Floor Covering|1206793799|17792310_FBM|Carpet, Insulation & Floor Covering|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793800|/9_FBM/17792710_FBM|/Automotive/Towing Accessories|1206793800|17792710_FBM|Towing Accessories|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793801|/9_FBM/17794110_FBM|/Automotive/General Interior|1206793801|17794110_FBM|General Interior|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793802|/9_FBM/17794710_FBM|/Automotive/Tonneau Covers|1206793802|17794710_FBM|Tonneau Covers|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793803|/9_FBM/17795010_FBM|/Automotive/Gauges & Electrical|1206793803|17795010_FBM|Gauges & Electrical|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793804|/9_FBM/17795510_FBM|/Automotive/Replacement Lights|1206793804|17795510_FBM|Replacement Lights|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793805|/9_FBM/17795910_FBM|/Automotive/Dash Covers|1206793805|17795910_FBM|Dash Covers|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793806|/9_FBM/17796210_FBM|/Automotive/Body Styling|1206793806|17796210_FBM|Body Styling|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793807|/9_FBM/17798510_FBM|/Automotive/Engine|1206793807|17798510_FBM|Engine|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793808|/9_FBM/17800810_FBM|/Automotive/Driveline|1206793808|17800810_FBM|Driveline|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793809|/9_FBM/17802110_FBM|/Automotive/Automotive Collectibles|1206793809|17802110_FBM|Automotive Collectibles|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793810|/9_FBM/17802810_FBM|/Automotive/Windshield Covers|1206793810|17802810_FBM|Windshield Covers|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793811|/9_FBM/17803110_FBM|/Automotive/Ignition|1206793811|17803110_FBM|Ignition|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793812|/9_FBM/17803710_FBM|/Automotive/Safety Equipment|1206793812|17803710_FBM|Safety Equipment|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793813|/9_FBM/17804810_FBM|/Automotive/Running Boards, Steps & Side Bars|1206793813|17804810_FBM|Running Boards, Steps & Side Bars|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793814|/9_FBM/17805510_FBM|/Automotive/Interior|1206793814|17805510_FBM|Interior|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793815|/9_FBM/17806210_FBM|/Automotive/Consoles & Organizers|1206793815|17806210_FBM|Consoles & Organizers|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793816|/9_FBM/17807010_FBM|/Automotive/Hitches|1206793816|17807010_FBM|Hitches|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793817|/9_FBM/17807510_FBM|/Automotive/Truck Bed Accessories|1206793817|17807510_FBM|Truck Bed Accessories|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793818|/9_FBM/17809010_FBM|/Automotive/Trim Panels & Dash Panels|1206793818|17809010_FBM|Trim Panels & Dash Panels|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793819|/9_FBM/17809810_FBM|/Automotive/Engine Internal|1206793819|17809810_FBM|Engine Internal|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793820|/9_FBM/17811310_FBM|/Automotive/Grilles & Grille Guards|1206793820|17811310_FBM|Grilles & Grille Guards|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793821|/9_FBM/17811710_FBM|/Automotive/Electrical|1206793821|17811710_FBM|Electrical|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793822|/9_FBM/17812310_FBM|/Automotive/Fuel & Emissions|1206793822|17812310_FBM|Fuel & Emissions|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
22651|MARKET_PLACE_FBM_SALES_CATALOG|MARKET_PLACE_FBM_SALES_CATALOG|/1600000018/1206793823|/9_FBM/17812810_FBM|/Automotive/Tire & Wheel Accessories|1206793823|17812810_FBM|Tire & Wheel Accessories|1600000018|9_FBM|Automotive|1600000018|9_FBM|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206793885|/9/17798510|/Automotive/Engine|1206793885|17798510|Engine|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206793888|/9/17800810|/Automotive/Driveline|1206793888|17800810|Driveline|1020005|9|Automotive|1020005|9|Automotive|2
12605|SEARS_SALES_CATALOG|Sears Sales Catalog|/1020005/1206793859|/9/17788810|/Automotive/Books, Manuals & Software|1206793859|17788810|Books, Manuals & Software|1020005|9|Automotive|1020005|9|Automotive|2
